Drys         ,chCar,ICRS,07,56,46.7143,-52,58,56.496,-28.38,16.76,19.4,8.43,3.444,-52, 1343
Simiram     ,omeCar,ICRS,10,13,44.2179,-70,02,16.452,-35.73,7.55,7,8.81,3.30,-69, 1178
Vathorz Prior,upCar,ICRS,09,47,06.1216,-65,04,19.224,-11.55,4.97,,2.01,2.96,0, 0
# Cassiopeia
Schedar      ,alCas,ICRS,00,40,30.4405,+56,32,14.392,50.36,-32.17,-4.31,14.27,2.252, 55,  139
Shedir       ,alCas,ICRS,00,40,30.4405,+56,32,14.392,50.36,-32.17,-4.31,14.27,2.252, 55,  139
Schedir       ,alCas,ICRS,00,40,30.4405,+56,32,14.392,50.36,-32.17,-4.31,14.27,2.252, 55,  139
Caph         ,beCas,ICRS,00,09,10.6851,+59,08,59.207,523.38,-180.44,11.3,59.89,2.27, 58,    3
Tsih         ,gaCas,ICRS,00,56,42.5317,+60,43,00.265,25.65,-3.82,-6.8,5.32,2.47, 59,  144
Cih          ,gaCas,ICRS,00,56,42.5317,+60,43,00.265,25.65,-3.82,-6.8,5.32,2.47, 59,  144
Ruchbah      ,deCas,ICRS,01,25,48.9523,+60,14,07.019,297.24,-49.50,6.7,32.81,2.680, 59,  248
Rucha        ,deCas,ICRS,01,25,48.9523,+60,14,07.019,297.24,-49.50,6.7,32.81,2.680, 59,  248
Segin        ,epCas,ICRS,01,54,23.7255,+63,40,12.365,31.98,-18.66,-8.1,7.38,3.342, 62,  320
             ,zeCas,ICRS,00,36,58.2846,+53,53,48.874,17.77,-9.15,2.0,5.46,3.666, 53,  105
Achird       ,etCas,ICRS,00,49,06.2912,+57,48,54.674,1087.07,-559.73,10.0,167.99,3.45, 57,  150
             ,kaCas,ICRS,00,32,59.9917,+62,55,54.418,3.99,-2.10,-2.3,0.79,4.189, 62,  102
Marfak       ,muCas,ICRS,01,08,16.3942,+54,55,13.221,3421.90,-1600.35,-97.2,132.42,5.12, 54,  223
            ,omiCas,ICRS,00,44,43.5177,+48,17,03.711,17.79,-7.62,-16.9,3.60,4.477, 47,  183
             ,rhCas,ICRS,23,54,23.0324,+57,29,57.776,-4.54,-3.45,-43.1,0.28,4.517, 56, 3111
             ,psCas,ICRS,01,25,56.0217,+68,07,48.045,75.07,26.82,-12.83,16.89,4.731, 67,  123
# Centaurus
Rigil Kent   ,alCen,ICRS,14,39,36.204,-60,50,08.23,-3608,686,-22.3,742,-0.1,-60, 5483
Rigel Kentaurus,alCen,ICRS,14,39,36.204,-60,50,08.23,-3608,686,-22.3,742,-0.1,-60, 5483
Toliman      ,alCen,ICRS,14,39,36.204,-60,50,08.23,-3608,686,-22.3,742,-0.1,-60, 5483
Bungula      ,alCen,ICRS,14,39,36.204,-60,50,08.23,-3608,686,-22.3,742,-0.1,-60, 5483
Hadar        ,beCen,ICRS,14,03,49.4045,-60,22,22.942,-33.96,-25.06,5.9,6.21,0.60,-59, 5365
Agena        ,beCen,ICRS,14,03,49.4045,-60,22,22.942,-33.96,-25.06,5.9,6.21,0.60,-59, 5365
Muhlifain    ,gaCen,ICRS,12,41,31.0386,-48,57,35.598,-187.28,-1.20,-5.5,25.01,2.18,-48, 7597
             ,deCen,ICRS,12,08,21.4998,-50,43,20.732,-47.53,-6.42,11,8.25,2.561,-50, 6697
Birdun       ,epCen,ICRS,13,39,53.2584,-53,27,59.018,-14.60,-12.79,3.0,8.68,2.265,-52, 6655
             ,zeCen,ICRS,13,55,32.3857,-47,17,18.150,-57.14,-44.75,6.5,8.48,2.515,-46, 8949
             ,etCen,ICRS,14,35,30.4238,-42,09,28.168,-35.31,-32.44,-0.2,10.57,2.322,-41, 8917
Menkent      ,thCen,ICRS,14,06,40.9485,-36,22,11.836,-519.30,-517.86,1.3,53.52,2.06,-35, 9260
Alhakim      ,ioCen,ICRS,13,20,35.8176,-36,42,44.262,-340.76,-87.98,0.1,55.64,2.70,-36, 8497
Ke Kwan      ,kaCen,ICRS,14,59,09.6851,-42,06,15.098,-17.76,-21.33,8.0,6.05,3.13,-41, 9342
Ma Ti        ,laCen,ICRS,11,35,46.8847,-63,01,11.430,-33.84,-6.87,-1.4,7.96,3.117,-62, 2127
Mati         ,laCen,ICRS,11,35,46.8847,-63,01,11.430,-33.84,-6.87,-1.4,7.96,3.117,-62, 2127
             ,muCen,ICRS,13,49,36.9890,-42,28,25.434,-23.85,-19.22,9.1,6.19,3.456,-41, 8172
Kabkent Secunda,nuCen,ICRS,13,49,30.2771,-41,41,15.753,-26.01,-20.38,9.0,6.87,3.390,0, 0
           ,xi-2Cen,ICRS,13,06,54.6393,-49,54,22.486,-26.24,-12.43,14.3,7.92,4.264,-49, 7644
             ,piCen,ICRS,11,21,00.4067,-54,29,27.669,-35.32,-2.20,9.4,10.15,3.90,-53, 4498
             ,siCen,ICRS,12,28,02.3819,-50,13,50.286,-32.49,-12.41,8,7.36,3.897,-49, 7115
Kabkent Tertia,phCen,ICRS,13,58,16.2661,-42,06,02.712,-23.68,-19.82,5.7,7.01,3.806,0, 0
             ,psCen,ICRS,14,20,33.4316,-37,53,07.061,-64.50,-11.39,-5,13.19,4.049,-37, 9336
Proxima Centauri,V645 Cen,ICRS,14,29,42.9487,-62,40,46.141,-3775.40,769.33,-22.4,772.33,11.05, 00, 0000
# Cepheus
Alderamin    ,alCep,ICRS,21,18,34.7715,+62,35,08.061,149.91,48.27,-10,66.84,2.460, 61, 2111
Alphirk      ,beCep,ICRS,21,28,39.5971,+70,33,38.578,12.60,8.73,-8.2,5.48,3.216, 69, 1173
Alfirk       ,beCep,ICRS,21,28,39.5971,+70,33,38.578,12.60,8.73,-8.2,5.48,3.216, 69, 1173
Alrai        ,gaCep,ICRS,23,39,20.8490,+77,37,56.193,-48.85,127.19,-42.4,72.50,3.220, 76,  928
Errai        ,gaCep,ICRS,23,39,20.8490,+77,37,56.193,-48.85,127.19,-42.4,72.50,3.220, 76,  928
Alradif     ,deCep,ICRS,22,29,10.2663,+58,24,54.715,16.47,3.55,-16.8,3.32,4.07, 57, 2548
Alredif     ,deCep,ICRS,22,29,10.2663,+58,24,54.715,16.47,3.55,-16.8,3.32,4.07, 57, 2548
Phicares     ,epCep,ICRS,22,15,02.1899,+57,02,36.912,476.45,49.99,-0.6,38.86,4.19, 0, 0
Phicareus     ,epCep,ICRS,22,15,02.1899,+57,02,36.912,476.45,49.99,-0.6,38.86,4.19, 0, 0
Kurhah       ,zeCep,ICRS,22,10,51.2767,+58,12,04.539,13.35,4.49,-17.83,4.49,3.359, 57, 2475
Alagemin    ,etCep,ICRS,20,45,17.3750,+61,50,19.615,86.09,817.98,-87.55,69.73,3.410, 61, 2050
Alkidr      ,thCep,ICRS,20,29,34.8851,+62,59,38.778,45.00,-13.31,-6.8,24.04,4.22, 62, 1821
Alvahet      ,ioCep,ICRS,22,49,40.8166,+66,12,01.468,-66.10,-124.74,-12.59,28.27,3.510, 65, 1814
             ,kaCep,ICRS,20,08,53.3469,+77,42,41.110,11.11,23.72,-22.8,9.97,4.395, 77,  764
Erakis       ,muCep,ICRS,21,43,30.4609,+58,46,48.166,5.24,-2.88,20.63,0.62,4.04, 58, 2316
The Garnet Star,muCep,ICRS,21,43,30.4609,+58,46,48.166,5.24,-2.88,20.63,0.62,4.04, 58, 2316
             ,nuCep,ICRS,21,45,26.9255,+61,07,14.901,-3.08,-1.86,-20.8,0.64,4.312, 60, 2288
Kurdah       ,xiCep,ICRS,22,03,47.16,+64,37,39.9,214.46,89.29,-7.2,,6.5, 63, 1802
Alkurhah     ,xiCep,ICRS,22,03,47.16,+64,37,39.9,214.46,89.29,-7.2,,6.5, 63, 1802
Al Kalb al Rai,rhCep,ICRS,22,29,52.9786,+78,49,27.425,3.47,-21.67,1,13.75,5.460, 78,  801
# Cetus
Menkar       ,alCet,ICRS,03,02,16.7721,+04,05,23.042,-11.81,-78.76,-26.08,14.82,2.514, 03,  419
Diphda       ,beCet,ICRS,00,43,35.3711,-17,59,11.777,232.79,32.71,13.0,34.04,2.04,-18,  115
Difda        ,beCet,ICRS,00,43,35.3711,-17,59,11.777,232.79,32.71,13.0,34.04,2.04,-18,  115
Kaffaljidhma ,gaCet,ICRS,02,43,18.0390,+03,14,08.947,-146.43,-145.27,-5.1,39.78,3.47, 02,  422
Phycochroma  ,deCet,ICRS,02,39,28.9567,+00,19,42.638,14.44,-2.53,13.0,5.04,4.07,-00,  406
Baten Kaitos ,zeCet,ICRS,01,51,27.6336,-10,20,06.136,38.78,-38.04,9.0,12.59,3.738,-11,  359
Deneb Algenubi,etCet,ICRS,01,08,35.3916,-10,10,56.151,215.81,-138.33,11.5,27.73,3.45,-10,  240
Altawk       ,thCet,ICRS,01,24,01.4050,-08,10,59.724,-78.38,-206.88,17.2,28.48,3.60,-08,  244
Deneb Kaitos ,ioCet,ICRS,00,19,25.6745,-08,49,26.117,-14.37,-37.84,18.6,11.26,3.558,-09,   48
Shemali      ,ioCet,ICRS,00,19,25.6745,-08,49,26.117,-14.37,-37.84,18.6,11.26,3.558,-09,   48
# cannot match this star with Simbad. Why?
#           ,ka-1Cet,ICRS,03,19,21.6960,03,22,12.712,1.79246666666667,9.353,19.9,0.10918,  4.83, 02,  518
Menkar       ,laCet,ICRS,02,59,42.9018,+08,54,26.513,9.22,-14.92,10.2,7.69,4.701, 08,  455
             ,muCet,ICRS,02,44,56.5423,+10,06,50.925,285.16,-30.40,30.4,38.71,4.20, 09,  359
             ,nuCet,ICRS,02,35,52.4721,+05,35,35.687,-28.89,-22.76,5.0,8.77,4.880, 04,  418
           ,xi-1Cet,ICRS,02,12,59.9955,+08,50,48.182,-26.23,-14.40,-4.2,9.01,4.374, 08,  345
           ,xi-2Cet,ICRS,02,28,09.5425,+08,27,36.193,41.72,-14.46,11.2,18.53,4.277, 07,  388
Mira        ,omiCet,ICRS,02,19,20.7927,-02,58,39.513,10.33,-239.48,63.8,7.79,3.04,-03,  353
Al Sadr al Ketus,piCet,ICRS,02,44,07.3499,-13,51,31.307,-7.58,-8.40,15.4,7.40,4.235,-14,  519
             ,rhCet,ICRS,02,25,57.0053,-12,17,25.727,-11.71,-11.37,10,6.17,4.869,-12,  451
             ,siCet,ICRS,02,32,05.2283,-15,14,40.837,-80.92,-146.84,-29.4,38.73,4.745,-15,  449
             ,taCet,ICRS,01,44,04.0829,-15,56,14.928,-1721.94,854.17,-16.4,274.18,3.50,-16,  295
Abyssus Aqueus,upCet,ICRS,02,00,00.3079,-21,04,40.194,133.01,-24.53,18.0,10.84,4.015,-21,  358
Al Nitham  ,ph-1Cet,ICRS,00,44,11.4013,-10,36,34.382,-6.96,-113.88,0.6,15.54,4.775,-11,  153
           ,ph-2Cet,ICRS,00,50,07.5910,-10,38,39.572,-224.67,-228.44,7.7,64.69,5.19,-11,  153
             ,chCet,ICRS,01,49,35.1027,-10,41,11.077,-148.90,-94.47,-0.9,42.35,4.664,-11,  352
# Chameleon
             ,beCha,ICRS,12,18,20.8242,-79,18,44.063,-38.07,12.00,23,12.05,4.235,-78,  741
             ,gaCha,ICRS,10,35,28.1062,-78,36,28.029,-38.00,11.53,-22.4,7.89,4.112,-77,  622
           ,de-2Cha,ICRS,10,45,47.0033,-80,32,24.676,-37.33,6.19,22.6,8.97,4.432,-79,  556
             ,etCha,ICRS,08,41,19.5122,-78,57,48.094,-29.31,27.58,14,10.32,5.455,-78,  372
             ,thCha,ICRS,08,20,38.5405,-77,29,04.118,-129.09,40.78,21.7,21.22,4.346,-77,  383
             ,piCha,ICRS,11,37,15.6355,-75,53,47.558,-128.21,-1.21,-9.8,23.75,5.654,-75,  744
# Circinus
             ,alCir,ICRS,14,42,30.4194,-64,58,30.499,-192.64,-234.06,7.2,60.97,3.19,-64, 2977
             ,beCir,ICRS,15,17,30.8494,-58,48,04.349,-98.39,-135.46,9.6,33.75,4.069,-58, 5875
# Canis Major
Sirius       ,alCMa,ICRS,06,45,08.9173,-16,42,58.017,-546.05,-1223.14,-7.6,379.21,-1.47,-16, 1591
Mirzam       ,beCMa,ICRS,06,22,41.9853,-17,57,21.304,-3.45,-0.47,33.7,6.53,2.0,-17, 1467
Murzim       ,beCMa,ICRS,06,22,41.9853,-17,57,21.304,-3.45,-0.47,33.7,6.53,2.0,-17, 1467
Murzims       ,beCMa,ICRS,06,22,41.9853,-17,57,21.304,-3.45,-0.47,33.7,6.53,2.0,-17, 1467
Muliphein    ,gaCMa,ICRS,07,03,45.4927,-15,37,59.830,-0.81,-11.20,32,8.11,4.097,-15, 1625
Isis         ,gaCMa,ICRS,07,03,45.4927,-15,37,59.830,-0.81,-11.20,32,8.11,4.097,-15, 1625
Wezen        ,deCMa,ICRS,07,08,23.4843,-26,23,35.519,-2.75,3.33,34.3,1.82,1.842,-26, 3916
Adara        ,epCMa,ICRS,06,58,37.5485,-28,58,19.501,2.63,2.29,27.3,7.57,1.513,-28, 3666
Adhara       ,epCMa,ICRS,06,58,37.5485,-28,58,19.501,2.63,2.29,27.3,7.57,1.513,-28, 3666
Furud        ,zeCMa,ICRS,06,20,18.7925,-30,03,48.122,8.00,3.81,32.2,9.70,3.00,-30, 3038
Aludra       ,etCMa,ICRS,07,24,05.7025,-29,18,11.173,-3.76,6.66,41.1,1.02,2.40,-29, 4328
             ,kaCMa,ICRS,06,49,50.4591,-32,30,30.520,-9.18,4.04,14,4.13,3.515,-32, 3404
           ,xi-2CMa,ICRS,06,35,03.3882,-22,57,53.255,13.11,16.52,26,7.92,4.50,-22, 1458
          ,omi-2CMa,ICRS,07,03,01.4726,-23,49,59.847,-1.56,4.28,48.4,1.27,3.00,-23, 4797
             ,siCMa,ICRS,07,01,43.1477,-27,56,05.389,-6.01,4.64,21.5,2.68,3.489,-27, 3544
             ,thCMa,ICRS,06,54,11.3978,-12,02,19.060,-139.04,-14.47,97.3,12.94,4.086,-11, 1681
# Canis Minor
Procyon      ,alCMi,ICRS,07,39,18.1183,+05,13,29.975,-716.58,-1034.60,-3.2,285.93,0.34, 05, 1739
Gomeisa      ,beCMi,ICRS,07,27,09.0427,+08,17,21.536,-50.28,-38.45,22,19.16,2.886, 08, 1774
             ,zeCMi,ICRS,07,51,41.9887,+01,46,00.726,-13.97,-3.78,32.3,7.76,5.13, 02, 1808
# Cancer
Acubens      ,alCnc,ICRS,08,58,29.2217,+11,51,27.723,41.45,-29.22,-13.8,18.79,4.259, 12, 1948
Al Tarf      ,beCnc,ICRS,08,16,30.9206,+09,11,07.961,-46.80,-48.65,22.94,11.23,3.520, 09, 1917
Asellus Borealis ,gaCnc,ICRS,08,43,17.1461,+21,28,06.602,-106.94,-39.25,28.7,20.58,4.668, 21, 1895
Asellus Australis,deCnc,ICRS,08,44,41.0996,+18,09,15.511,-17.10,-228.46,17.14,23.97,3.94, 18, 2027
Pushya     ,deCnc,ICRS,08,44,41.0996,+18,09,15.511,-17.10,-228.46,17.14,23.97,3.94, 18, 2027
Tegmen     ,zeCnc,ICRS,08,12,12.851,+17,38,52.75,74.3,-119.0,-5.7,,5.05, 18, 1867
Tegmine    ,zeCnc,ICRS,08,12,12.851,+17,38,52.75,74.3,-119.0,-5.7,,5.05, 18, 1867
             ,etCnc,ICRS,08,32,42.4969,+20,26,28.183,-44.65,-44.71,22.46,10.46,5.343, 20, 2109
Decapoda     ,ioCnc,ICRS,08,46,41.8205, 28,45,35.634,-20.69,-43.95,15.7,10.94,  4.028, 29, 1824
             ,kaCnc,ICRS,09,07,44.8123,+10,40,05.488,-20.36,-9.96,24.2,6.74,5.236, 11, 1984
             ,xiCnc,ICRS,09,09,21.5337,+22,02,43.604,-0.48,-0.70,-7.4,8.57,5.154, 22, 2061
           ,si-3Cnc,ICRS,08,59,32.6539,+32,25,06.813,-44.33,-34.61,23.3,10.19,5.233, 32, 1821
             ,chCnc,ICRS,08,20,03.8603,+27,13,03.745,-18.38,-376.25,32.5,55.17,5.10, 27, 1589
          ,ome-1Cnc,ICRS,08,00,55.8737,+25,23,34.209,17.78,6.49,1.9,2.90,5.868, 25, 1812
# Columba
Phact        ,alCol,ICRS,05,39,38.9399,-34,04,26.788,-0.10,-24.05,35,12.16,2.60,-34, 2375
Wazn         ,beCol,ICRS,05,50,57.5929,-35,46,05.911,55.74,404.66,88.9,37.94,3.12,-35, 2546
Ghusn al Zaitun,deCol,ICRS,06,22,06.8283,-33,26,11.040,-24.19,-52.48,-2.6,13.75,3.853,0, 0
             ,gaCol,ICRS,05,57,32.2100,-35,16,59.807,-2.65,11.19,24.2,3.82,4.350,-35, 2612
             ,etCol,ICRS,05,59,08.8053,-42,48,54.488,18.53,-11.45,17.0,6.14,3.946,-42, 2266
Al Kurud     ,kaCol,ICRS,06,16,33.1357,-35,08,25.867,0.39,87.58,24.2,17.83,4.374,-35, 2800
Tsze         ,laCol,ICRS,05,53,06.8812,-33,48,04.899,-4.52,32.40,30.0,9.55,4.863,-33, 2599
            ,omiCol,ICRS,05,17,29.0900,-34,53,42.747,93.71,-336.53,21.1,29.63,4.83,-35, 2214
# Coma Berenices
Diadem       ,alCom,ICRS,13,09,59.2766,+17,31,45.953,-445.96,129.69,-17.7,69.81,4.32, 18, 2697
Aldafirah    ,beCom,ICRS,13,11,52.3935,+27,52,41.459,-801.95,882.68,6.1,109.23,4.26, 28, 2193
Kissin       ,gaCom,ICRS,12,26,56.2723,+28,16,06.322,-83.41,-80.99,3.38,19.18,4.350, 29, 2288
# Corona Borealis
Alphecca     ,alCrB,ICRS,15,34,41.2681,+26,42,52.895,120.38,-89.44,1.7,43.65,2.214, 27, 2512
Alphekka     ,alCrB,ICRS,15,34,41.2681,+26,42,52.895,120.38,-89.44,1.7,43.65,2.214, 27, 2512
Gemma        ,alCrB,ICRS,15,34,41.2681,+26,42,52.895,120.38,-89.44,1.7,43.65,2.214, 27, 2512
Nusakan      ,beCrB,ICRS,15,27,49.7308,+29,06,20.530,-181.39,86.84,-18.7,28.60,3.68, 29, 2670
             ,epCrB,ICRS,15,57,35.2518,+26,52,40.368,-76.55,-60.24,-32.42,14.20,4.130, 27, 2558
             ,thCrB,ICRS,15,32,55.7825,+31,21,32.880,-19.62,-8.94,-25,10.49,4.153, 31, 2750
             ,kaCrB,ICRS,15,51,13.9315,+35,39,26.575,-8.07,-347.41,-24.0,32.13,4.82, 36, 2652
The Blaze Star,taCrB,ICRS,16,08,58.2990,+36,29,27.399,-40.71,343.47,-18.6,28.84,4.76, 36, 2699
# Corona Australis
Alfecca Meridiana,alCrA,ICRS,19,09,28.3417,-37,54,16.108,85.73,-96.65,-18.4,25.15,4.102,-38,13350
           ,et-1CrA,ICRS,18,48,50.4902,-43,40,48.171,24.39,-20.84,-4,9.40,5.458,-43,12841
             ,thCrA,ICRS,18,33,30.1857,-42,18,45.035,32.48,-21.03,-2.1,3.76,4.620,-42,13378
# Crater
Alkes        ,alCrt,ICRS,10,59,46.4647,-18,17,55.620,-462.38,129.11,46.8,18.71,4.07,-17, 3273
Alsharasif   ,beCrt,ICRS,11,11,39.4893,-22,49,33.050,4.73,-99.06,,12.26,4.461,-22, 3095
             ,gaCrt,ICRS,11,24,52.9238,-17,41,02.435,-97.01,3.22,1,38.90,4.08,-16, 3244
Labrum       ,deCrt,ICRS,11,19,20.4475,-14,46,42.749,-124.47,206.61,-5.2,16.75,3.56,-13, 3345
             ,epCrt,ICRS,11,24,36.5911,-10,51,33.564,-24.14,24.46,3.1,8.95,4.823,0, 0
             ,etCrt,ICRS,11,56,00.9536,-17,09,02.983,-49.07,-8.23,15,11.42,5.168,-16, 3358
             ,thCrt,ICRS,11,36,40.9134,-09,48,08.089,-59.32,2.82,1,10.70,4.682,-08, 3202
             ,zeCrt,ICRS,11,44,45.7756,-18,21,02.428,27.15,-24.56,-4.6,9.31,4.717,-17, 3460
# Crux
#Acrux      ,al-1Cru,ICRS,12,26,35.871,-63,05,56.58,-0.235333333333333,-1.2,-11.2,0,  1.4,-62, 2745 # one star of a binary system
Acrux      ,alCru,ICRS,12,26,35.8958,-63,05,56.730,-35.37,-14.73,,10.17,0.81,-62, 2745 # binary star system
Mimosa       ,beCru,ICRS,12,47,43.2631,-59,41,19.549,-48.24,-12.82,15.6,9.25,1.297,-59, 4451
Gacrux       ,gaCru,ICRS,12,31,09.9593,-57,06,47.562,27.94,-264.33,21.4,37.09,1.63,-56, 5272
Decrux       ,deCru,ICRS,12,15,08.7157,-58,44,56.140,-36.68,-10.72,22.2,8.96,2.775,-58, 4189
Juxta Crucem ,epCru,ICRS,12,21,21.6093,-60,24,04.128,-171.06,91.82,-4.6,14.30,3.59,0, 0
# Corvus
Alchiba      ,alCrv,ICRS,12,08,24.8170,-24,43,43.952,100.18,-39.33,4.4,67.71,4.00,-24,10174
Alchita      ,alCrv,ICRS,12,08,24.8170,-24,43,43.952,100.18,-39.33,4.4,67.71,4.00,-24,10174
Kraz         ,beCrv,ICRS,12,34,23.2346,-23,23,48.333,0.86,-56.00,-7.6,23.34,2.65,-22, 3401
Gienah Corvi ,gaCrv,ICRS,12,15,48.3702,-17,32,30.946,-159.58,22.31,-4.2,19.78,2.59,-16, 3424
Algorab      ,deCrv,ICRS,12,29,51.8554,-16,30,55.557,-209.97,-139.30,9,37.11,2.95,-15, 3482
Algorab      ,deCrv,ICRS,12,29,51.8554,-16,30,55.557,-209.97,-139.30,9,37.11,2.95,-15, 3482
Hasta      ,deCrv,ICRS,12,29,51.8554,-16,30,55.557,-209.97,-139.30,9,37.11,2.95,-15, 3482
Minkar       ,epCrv,ICRS,12,10,07.4807,-22,37,11.159,-71.52,10.55,4.9,10.75,3.017,-21, 3487
Avis Satyra  ,etCrv,ICRS,12,32,04.2270,-16,11,45.627,-424.37,-58.41,-3.5,54.92,4.31,0, 0
# Canes Venatici
Cor Caroli ,al-2CVn,ICRS,12,56,01.6674,+38,19,06.167,-233.43,54.98,-3.3,29.60,2.90, 39, 2580
Asterion     ,beCVn,ICRS,12,33,44.5446,+41,21,26.927,-705.06,292.91,6.9,119.46,4.26, 42, 2321
Chara        ,beCVn,ICRS,12,33,44.5446,+41,21,26.927,-705.06,292.91,6.9,119.46,4.26, 42, 2321
# Cygnus
Deneb        ,alCyg,ICRS,20,41,25.9147,+45,16,49.217,1.56,1.55,-4.5,1.01,1.25, 44, 3541
Albireo    ,be-1Cyg,ICRS,19,30,43.2806,+27,57,34.852,-7.09,-5.63,-24.07,8.46,3.085, 27, 3410
Sador        ,gaCyg,ICRS,20,22,13.7019,+40,15,24.045,2.43,-0.93,-7.5,2.14,2.237, 39, 4159
Sadir        ,gaCyg,ICRS,20,22,13.7019,+40,15,24.045,2.43,-0.93,-7.5,2.14,2.237, 39, 4159
Sadr         ,gaCyg,ICRS,20,22,13.7019,+40,15,24.045,2.43,-0.93,-7.5,2.14,2.237, 39, 4159
Ruc         ,deCyg,ICRS,19,44,58.4779,+45,07,50.915,43.22,48.44,-20.1,19.07,2.900, 0, 0
Rukh         ,deCyg,ICRS,19,44,58.4779,+45,07,50.915,43.22,48.44,-20.1,19.07,2.900, 0, 0
Urakhga      ,deCyg,ICRS,19,44,58.4779,+45,07,50.915,43.22,48.44,-20.1,19.07,2.900, 0, 0
Al Fawaris   ,deCyg,ICRS,19,44,58.4779,+45,07,50.915,43.22,48.44,-20.1,19.07,2.900, 0, 0
Gienah Cygni ,epCyg,ICRS,20,46,12.6827,+33,58,12.922,356.17,330.28,-10.6,45.26,2.480, 33, 4018
Gienah Ghurab,epCyg,ICRS,20,46,12.6827,+33,58,12.922,356.17,330.28,-10.6,45.26,2.480, 33, 4018
             ,zeCyg,ICRS,21,12,56.1862,+30,13,36.897,6.87,-68.12,17.4,21.62,3.20, 29, 4348
             ,etCyg,ICRS,19,56,18.3719,+35,05,00.325,-34.00,-27.60,-26.14,23.40,3.880, 34, 3798
             ,thCyg,ICRS,19,36,26.533,+50,13,15.97,-8.15,262.99,-28.0,53.78,4.48, 49, 3062
           ,io-2Cyg,ICRS,19,29,42.3591,+51,43,47.204,20.92,128.12,-19.5,26.63,3.769, 51, 2605
             ,kaCyg,ICRS,19,17,06.1688,+53,22,06.454,60.22,122.93,-29.3,26.48,3.80, 53, 2216
             ,nuCyg,ICRS,20,57,10.4183,+41,10,01.688,8.51,-23.97,-27.6,9.17,3.939, 40, 4364
             ,xiCyg,ICRS,21,04,55.8628,+43,55,40.267,8.60,0.35,-19.7,2.77,3.723, 43, 3800
Azelfafage ,pi-1Cyg,ICRS,21,42,05.66458,+51,11,22.6415,5.29,-1.78,-8.2,1.94,4.66, 50, 3410
           ,pi-2Cyg,ICRS,21,46,47.6091,+49,18,34.453,3.61,-1.86,-12.3,2.82,4.18, 48, 3504
             ,rhCyg,ICRS,21,33,58.8525,+45,35,30.615,-24.48,-93.88,6.9,26.20,3.998, 44, 3865
             ,siCyg,ICRS,21,17,24.9529,+39,23,40.853,0.43,-3.61,-4.1,0.72,4.256, 38, 4431
             ,upCyg,ICRS,21,17,55.0764,+34,53,48.832,11.96,6.85,4,3.62,4.43, 34, 4371
Ruchbah I  ,ome-1Cyg,ICRS,20,30,03.5407,+48,57,05.648,10.01,7.64,-22,3.75,4.938, 48, 3142
Ruchbah II ,ome-2Cyg,ICRS,20,31,18.8163,+49,13,13.070,8.79,-31.28,-64.15,8.07,5.468, 48, 3154
             ,61Cyg,ICRS,21,06,54.6,+38,44,45,4133.05,3201.78,,286,4.84, 38, 4343
# Delphinus
Sualocin     ,alDel,ICRS,20,39,38.2874,+15,54,43.459,54.14,7.91,-3.4,13.55,3.800, 15, 4222
Rotanev      ,beDel,ICRS,20,37,32.9411,+14,35,42.313,118.28,-47.65,-22.7,33.49,3.632, 14, 4369
Dhanishtha   ,beDel,ICRS,20,37,32.9411,+14,35,42.313,118.28,-47.65,-22.7,33.49,3.632, 14, 4369
Shravishtha  ,beDel,ICRS,20,37,32.9411,+14,35,42.313,118.28,-47.65,-22.7,33.49,3.632, 14, 4369
           ,ga-2Del,ICRS,20,46,39.5023,+16,07,27.466,-25.88,-196.27,-6.41,32.14,4.27, 15, 4255
             ,deDel,ICRS,20,43,27.5339,+15,04,28.491,-19.61,-41.74,9.3,16.03,4.434, 14, 4403
Deneb Dulphim,epDel,ICRS,20,33,12.7712,+11,18,11.746,10.75,-28.54,-19.3,9.09,4.032, 10, 4321
             ,kaDel,ICRS,20,39,07.7842,+10,05,10.331,323.59,21.07,-52.0,33.27,5.05, 09, 4600
# Dorado
             ,alDor,ICRS,04,33,59.7775,-55,02,41.909,58.06,12.73,25.6,18.56,3.256,-55,  663
             ,beDor,ICRS,05,33,37.5177,-62,29,23.371,1.06,12.56,7.2,3.14,3.77,-62,  487
             ,gaDor,ICRS,04,16,01.5857,-51,29,11.933,100.57,184.23,25.2,49.26,4.20,-51, 1066
             ,deDor,ICRS,05,44,46.3788,-65,44,07.893,-28.38,6.12,-3,22.48,4.35,-65,  496
             ,zeDor,ICRS,05,05,30.6558,-57,28,21.734,-31.87,117.42,-2.0,85.83,4.720,-57,  735
             ,thDor,ICRS,05,13,45.4542,-67,11,06.918,18.18,38.96,10.5,5.97,4.812,-67,  401
             ,nuDor,ICRS,06,08,44.2619,-68,50,36.274,-50.90,19.68,17.5,11.78,5.044,-68,  474
# Draco
Thuban       ,alDra,ICRS,14,04,23.3498,+64,22,33.062,-56.52,17.19,-13.0,10.56,3.680, 65,  978
Alwaid       ,beDra,ICRS,17,30,25.9620,+52,18,04.994,-15.59,11.57,-20.0,9.02,2.79, 52, 2065
Rastaban     ,beDra,ICRS,17,30,25.9620,+52,18,04.994,-15.59,11.57,-20.0,9.02,2.79, 52, 2065
Eltanin      ,gaDra,ICRS,17,56,36.3699,+51,29,20.022,-8.52,-23.05,-27.91,22.10,2.230, 51, 2282
